variable,horizon_weeks,model,n_origins,eff_independent_n,mean_crps,delta_vs_RW_equal,improvement_pct,dm_stat,dm_pvalue,hac_lag,boot_lo,boot_hi,significant_5pct
WTI,1,FHS_time,85,85.0,0.01922522049904203,-0.00035555037883291816,1.8158139996146212,-0.9576411156473222,0.3409919290834975,0,-0.001114498659848643,0.0003399195665765457,False
WTI,1,CTSF_equal,85,85.0,0.019310051931195768,-0.00027071894667918137,1.382575529674752,-0.8340031679591963,0.4066446378594357,0,-0.0008284821475814521,0.0003046897962929409,False
WTI,1,CTS_equal,85,85.0,0.01932356122445002,-0.0002572096534249262,1.3135828769415687,-0.9261313878207182,0.35703092927494295,0,-0.0007365274815985147,0.0002291657554960438,False
WTI,1,VARL_equal,85,85.0,0.019399678374073828,-0.0001810925038011238,0.9248486943164372,-1.462298529122031,0.14739081067973858,0,-0.00041811584201406204,2.6509428690453744e-05,False
WTI,1,AR_equal,85,85.0,0.019412699239624638,-0.00016807163825031008,0.8583504668869781,-0.732870134877574,0.4656778670416353,0,-0.0006516114445460923,0.0003130888686711539,False
WTI,1,CTSF_time,85,85.0,0.019452529897744836,-0.00012824098013011008,0.6549332553347786,-0.3732491528878854,0.7099033008518565,0,-0.0007345143299122529,0.00047753931413384586,False
WTI,1,CTS_time,85,85.0,0.019455100167476848,-0.0001256707103980987,0.6418067561379792,-0.4237943934731788,0.6727990267582875,0,-0.0006450553865765484,0.0004030749088555406,False
WTI,1,CTSF_macro,85,85.0,0.01947102688945574,-0.00010974398841920314,0.5604681710627155,-0.2946437581775166,0.7689929764065213,0,-0.0007552398227215612,0.0005701715163634886,False
WTI,1,CTS_macro,85,85.0,0.0194722062627303,-0.00010856461514464571,0.5544450513300107,-0.3343861868580413,0.7389216239405036,0,-0.0006698380288727218,0.00047391979269004446,False
WTI,1,VARL_time,85,85.0,0.01948657193014052,-9.419894773442457e-05,0.48107885191008903,-0.5780342977436991,0.56478737891834,0,-0.0004280579315540488,0.00021810259662025433,False
WTI,1,VECM_equal,85,85.0,0.019520669642808068,-6.010123506688061e-05,0.30694008648448934,-0.4837096291810108,0.6298505594858734,0,-0.0002947142312837411,0.00016868525040609832,False
WTI,1,AR_macro,85,85.0,0.019523035987347278,-5.7734890527671e-05,0.29485504369445464,-0.19915993960236758,0.842618926736034,0,-0.0006581052326139058,0.0005573635640916639,False
WTI,1,AR_macro_nc,85,85.0,0.019554428479822493,-2.634239805245345e-05,0.13453197638004893,-0.1035365557796718,0.9177839331354614,0,-0.000583300305922661,0.0004918534084916889,False
WTI,1,VECM_macro,85,85.0,0.01955503263342287,-2.573824445207899e-05,0.1314465329920187,-0.15857713826355596,0.8743826685098455,0,-0.0003434803972990466,0.0002934201715295373,False
WTI,1,AR_time,85,85.0,0.019576225826646976,-4.545051227970945e-06,0.023211809465106602,-0.01703119070857671,0.9864521207846229,0,-0.0005373054791372833,0.0005504613926294254,False
WTI,1,RW_equal,85,85.0,0.019580770877874947,0.0,0.0,,,0,0.0,0.0,False
WTI,1,VECM_time,85,85.0,0.01960113417995951,2.0363302084560286e-05,-0.10399642696177211,0.13353795967840168,0.8940873532330516,0,-0.0002875586353259599,0.0003133478483683209,False
WTI,4,FHS_macro,85,85.0,0.036695467454923414,-0.0006782245735584057,1.8147111958902653,-0.6272052747424969,0.5322258433127005,0,-0.002899223638991363,0.001538347080652032,False
WTI,4,FHS_time,85,85.0,0.03670167370100863,-0.0006720183274731953,1.7981052740549628,-0.658622479082499,0.5119395026791493,0,-0.0027609990314999993,0.0014129191452537959,False
WTI,4,FHS_equal,85,85.0,0.03681473802831782,-0.000558954000163998,1.4955814366373874,-0.5889702989309609,0.5574617899971872,0,-0.002519777406586602,0.0013126065204076363,False
WTI,4,VECM_macro,85,85.0,0.03690343631346979,-0.00047025571501202267,1.2582533046337998,-1.158856237543098,0.24979865888845132,0,-0.0014253132011116238,0.0003316361914598046,False
WTI,4,VECM_time,85,85.0,0.037104973185956215,-0.0002687188425256056,0.7190053429048973,-0.673891119904549,0.5022307447380296,0,-0.001139649353347537,0.0005200696679913738,False
WTI,4,VARL_equal,85,85.0,0.03711771620195197,-0.00025597582652984476,0.6849091236016379,-0.6395419027358398,0.5242108359137256,0,-0.0010423651287813117,0.0005960276387833655,False
WTI,4,VARL_time,85,85.0,0.03713917751125623,-0.00023451451722559554,0.6274855506565274,-0.5649706621064814,0.5735995073322675,0,-0.0011076038088828227,0.0006110223169547936,False
WTI,4,VECM_equal,85,85.0,0.0371684501915383,-0.00020524183694351438,0.5491612570337234,-0.6507258670525912,0.5169994997787881,0,-0.0008326934473450413,0.0003548785936790425,False
WTI,4,CTS_macro,85,85.0,0.037183661962731505,-0.00019003006575031868,0.5084594414849278,-0.2116932803855673,0.8328591192339014,0,-0.0018720125426467688,0.0013972053696313831,False
WTI,4,CTS_time,85,85.0,0.037338473702997824,-3.52183254840039e-05,0.0942329311676197,-0.04090689792937726,0.9674671923225824,0,-0.0016698716562912757,0.001460097050958887,False
WTI,4,RW_equal,85,85.0,0.03737369202848182,0.0,0.0,,,0,0.0,0.0,False
WTI,4,CTS_equal,85,85.0,0.037392283191638155,1.8591163156334677e-05,-0.04974398339389652,0.02206283817122952,0.9824501553414835,0,-0.0015776571070456901,0.0015424076813436494,False
WTI,4,CTSF_macro,85,85.0,0.03744918431238173,7.549228389991873e-05,-0.20199311280880589,0.07190682951221332,0.9428469893076399,0,-0.0019396331573295477,0.0019655851894033252,False
WTI,4,CTSF_time,85,85.0,0.037595971436662726,0.00022227940818090686,-0.5947483272766025,0.22029151134551847,0.8261786479130631,0,-0.0017344779391620113,0.0020001447242848506,False
WTI,4,CTSF_equal,85,85.0,0.03765036937205176,0.0002766773435699361,-0.7402997364003762,0.2778258555446382,0.7818287093136704,0,-0.0016424665189595786,0.002061186203305629,False
WTI,4,AR_macro,85,85.0,0.03777837760927114,0.00040468558078932566,-1.0828086785777482,0.43995308759631424,0.6611010155900918,0,-0.0015275395100124466,0.002211813860064837,False
WTI,4,AR_equal,85,85.0,0.037918119227641094,0.0005444271991592732,-1.4567123813841414,0.6595990250276689,0.5113155831751268,0,-0.0011096365731158308,0.0021757414058070305,False
WTI,4,AR_time,85,85.0,0.03796209943408342,0.0005884074056015982,-1.5743892927495236,0.6730126292299021,0.5027866437915849,0,-0.0011941215574394403,0.002295612733635543,False
WTI,4,AR_macro_nc,85,85.0,0.037999063895913156,0.0006253718674313359,-1.6732943241324671,0.7659686912938807,0.4458420191678192,0,-0.0010709893939603685,0.0023585950179709925,False
WTI,12,VECM_macro,85,28.3,0.06319717282698112,-8.481553250270077e-06,0.013418978623704494,-0.010280012309860446,0.991822257275403,2,-0.001578082682539209,0.0016073401429291723,False
WTI,12,RW_equal,85,28.3,0.06320565438023137,0.0,0.0,,,2,0.0,0.0,False
WTI,12,VECM_equal,85,28.3,0.06324703467887935,4.1380298647956456e-05,-0.06546929867862798,0.060419000864421334,0.9519654437457041,2,-0.0012486344659171018,0.001390378165616928,False
WTI,12,VECM_time,85,28.3,0.06337695798682352,0.00017130360659212973,-0.27102576228643116,0.22690722150170384,0.8210471915360182,2,-0.0012966049640108146,0.0016337632093516806,False
WTI,12,VARL_equal,85,28.3,0.06339646584094259,0.00019081146071119333,-0.30188985871950363,0.1309918373298664,0.8960949805829994,2,-0.002160703886606251,0.003303251065672868,False
WTI,12,VARL_time,85,28.3,0.06353897139226865,0.00033331701203726243,-0.5273531542480542,0.24961580145060186,0.8034938835786187,2,-0.0020457353165041184,0.003000959922464995,False
WTI,12,FHS_macro,85,28.3,0.06362954578343477,0.00042389140320338916,-0.6706542434532187,0.11760525810282377,0.90666119337634,2,-0.006463401570980384,0.007179616528346616,False
WTI,12,FHS_time,85,28.3,0.06363200688644197,0.000426352506210597,-0.6745480454102237,0.11699939296015266,0.9071398237729342,2,-0.006512132169889763,0.007185932499690441,False
WTI,12,FHS_equal,85,28.3,0.06382776737294327,0.0006221129927118821,-0.9842679406013225,0.17467812170573596,0.8617528958121854,2,-0.006137343612125749,0.007302401020123209,False
WTI,12,CTS_macro,85,28.3,0.06442481875436293,0.0012191643741315476,-1.9288849804438823,0.37755696024516616,0.7067120336973884,2,-0.00508866443242577,0.007118596954194078,False
WTI,12,CTS_time,85,28.3,0.06449828728432169,0.001292632904090309,-2.045122254907958,0.40317572970379617,0.6878433354634557,2,-0.005018577873584416,0.0071684633503701824,False
WTI,12,CTS_equal,85,28.3,0.06467065855701754,0.0014650041767861495,-2.3178372111662933,0.44107888906630094,0.6602890857403416,2,-0.004890415251329178,0.007779884274318531,False
WTI,12,AR_macro,85,28.3,0.06502278585993447,0.0018171314797030933,-2.87495082128512,0.5324959021630566,0.5957883846753291,2,-0.004707566704930993,0.008213464534789177,False
WTI,12,CTSF_macro,85,28.3,0.06512894722582684,0.001923292845595458,-3.042912638836635,0.5336142594584983,0.5950176639583042,2,-0.005115077359529404,0.008518536261469214,False
WTI,12,AR_equal,85,28.3,0.06513126267395537,0.0019256082937239845,-3.046575994831034,0.5604828184676355,0.5766420389439693,2,-0.00455790024796781,0.008441822771001204,False
WTI,12,CTSF_time,85,28.3,0.0652065253059726,0.0020008709257412225,-3.165651784418559,0.5584706313426739,0.5780087111292718,2,-0.004993474421005628,0.008535278859671617,False
WTI,12,AR_time,85,28.3,0.06528665444749403,0.002081000067262648,-3.292427058414446,0.603076916281656,0.5480824104820337,2,-0.004480905313395592,0.00852410104159116,False
WTI,12,CTSF_equal,85,28.3,0.06537754170149686,0.0021718873212654847,-3.4362231394676894,0.5859283635519311,0.5594947267055717,2,-0.004952226866407006,0.009195886979360282,False
WTI,12,AR_macro_nc,85,28.3,0.0657368076220033,0.0025311532417719197,-4.004631020106313,0.8232581149483206,0.4126923938234517,2,-0.003418482468552745,0.008420104283875152,False
WTI,20,RW_equal,85,17.0,0.07896981008241598,0.0,0.0,,,4,0.0,0.0,False
WTI,20,VECM_equal,85,17.0,0.07917914164637271,0.0002093315639567457,-0.26507796300670977,0.186171695275035,0.8527589824596866,4,-0.0020262463499352078,0.002254880306820644,False
WTI,20,VECM_time,85,17.0,0.07933254095015531,0.00036273086773934085,-0.45932852992905804,0.32702542939481205,0.744462181744769,4,-0.001734830943008504,0.0024524714897564107,False
WTI,20,VECM_macro,85,17.0,0.07935448522268862,0.00038467514027265586,-0.4871167093743542,0.30198431643965673,0.7634104364895102,4,-0.002142375903454699,0.0027914104268326185,False
WTI,20,VARL_equal,85,17.0,0.07991513743772705,0.0009453273553110758,-1.1970743684510416,0.3127079861197562,0.7552775546727131,4,-0.0036712970018532264,0.007225843518569367,False
WTI,20,VARL_time,85,17.0,0.07999202383818102,0.001022213755765072,-1.2944361328692822,0.38433751819246736,0.7016995606667926,4,-0.003320588157864825,0.0063895999559760415,False
WTI,20,FHS_time,85,17.0,0.0811446919899962,0.00217488190758023,-2.75406754215368,0.2617572930375421,0.7941493521385716,4,-0.014377659078978587,0.01769931527586554,False
WTI,20,FHS_macro,85,17.0,0.08133145669255053,0.0023616466101345542,-2.990568937255696,0.282771834877981,0.7780473870066169,4,-0.014448363041439616,0.017703442831999382,False
WTI,20,FHS_equal,85,17.0,0.08160459649405498,0.002634786411639027,-3.33644769930336,0.3129206939649627,0.7551165115644347,4,-0.013810723414385785,0.018151455058710866,False
WTI,20,AR_macro_nc,85,17.0,0.08188746970435057,0.0029176596219346145,-3.694651942165755,0.3947209097325154,0.694049329695603,4,-0.010486981387859353,0.01671225907579799,False
WTI,20,CTS_macro,85,17.0,0.08238277498570869,0.0034129649032927215,-4.321860340971829,0.44615663329203287,0.6566320772417513,4,-0.011697549578277712,0.01715938574374913,False
WTI,20,CTS_time,85,17.0,0.08239512949945912,0.00342531941704316,-4.337504944571031,0.4519893382133112,0.652441657655596,4,-0.011590144687966092,0.016931579228750018,False
WTI,20,CTS_equal,85,17.0,0.08248502633427546,0.0035152162518594836,-4.4513419092573,0.4416132858061616,0.6599038203193706,4,-0.011788069940648738,0.018196835834549435,False
WTI,20,AR_macro,85,17.0,0.08279713358645505,0.0038273235040390853,-4.846565415371677,0.47603582720576404,0.635284652437913,4,-0.012109937452157236,0.01824517503192034,False
WTI,20,AR_equal,85,17.0,0.08282188742435961,0.0038520773419436593,-4.877911366284732,0.463963220781377,0.6438742234651222,4,-0.012277532269313884,0.018858475249723478,False
WTI,20,AR_time,85,17.0,0.0829685682100741,0.0039987581276581426,-5.063654228729771,0.49907058165106305,0.6190342009417749,4,-0.01187271564882045,0.018551493611922695,False
WTI,20,CTSF_macro,85,17.0,0.08338558719878329,0.004415777116367337,-5.591728170244853,0.5339047838383679,0.5948175236877049,4,-0.011928209661520256,0.01922952327375216,False
WTI,20,CTSF_time,85,17.0,0.08339656252385934,0.004426752441443377,-5.605626297978213,0.540266599541237,0.5904427813170705,4,-0.011883625044607868,0.01901640861441135,False
WTI,20,CTSF_equal,85,17.0,0.08348468275780192,0.004514872675385963,-5.717213541065943,0.5254550937856244,0.6006511934490109,4,-0.011999095722757015,0.020353825877405276,False
